name	length	true_count
ENST00000449640.3	1278	0
ENST00000549265.1	243	0
ENST00000400305.3	1717	0
ENST00000400304.1	1086	0
ENST00000361866.5	4238	0
ENST00000612273.1	3251	0
ENST00000300527.6	3461	0
ENST00000310645.7	3446	0
ENST00000436769.3	919	0
ENST00000409416.3	3430	0
ENST00000397763.3	3101	0
ENST00000413758.1	750	0
ENST00000291670.7	1905	0
ENST00000397748.3	1955	0
ENST00000355384.4	1976	0
ENST00000446405.3	436	0
ENST00000397746.5	1878	0
ENST00000397743.1	1834	0
ENST00000330205.8	1182	0
ENST00000291672.5	2303	0
ENST00000356396.6	2995	0
ENST00000397728.5	4936	0
ENST00000419093.3	517	0
ENST00000457828.4	4390	35
ENST00000522411.3	2523	0
ENST00000450351.1	853	0
ENST00000291688.3	6193	64
ENST00000397708.1	6333	0
ENST00000426537.1	876	0
ENST00000397701.6	744	0
ENST00000397694.3	534	0
ENST00000329319.5	1019	0
ENST00000339195.8	890	0
ENST00000397692.3	433	0
ENST00000397691.1	764	0
ENST00000491666.3	1196	0
ENST00000397683.3	1674	0
ENST00000417060.3	1072	0
ENST00000397682.5	2941	0
ENST00000291691.9	2975	0
ENST00000397679.3	2900	0
ENST00000397680.3	2624	0
ENST00000445935.3	1931	0
ENST00000359568.7	10560	30
ENST00000418394.1	796	0
ENST00000400274.3	7023	0
ENST00000457905.5	3044	0
ENST00000466639.3	2711	0
ENST00000435722.5	2760	0
ENST00000417564.2	6967	0
ENST00000291700.6	877	0
ENST00000367071.4	971	0
ENST00000397648.1	839	0
ENST00000355680.5	2688	0
ENST00000458387.4	1874	0
ENST00000451211.4	1878	0
ENST00000291705.8	1702	0
ENST00000397638.4	2131	0
ENST00000397637.3	2880	0
ENST00000334494.6	1334	0
ENST00000397628.3	954	0
ENST00000440086.3	1932	0
ENST00000455177.3	581	0
ENST00000621201.2	1749	0
ENST00000623473.1	54	0
ENST00000624155.1	120	0
ENST00000252835.4	982	0
ENST00000343518.8	1928	0
ENST00000621704.2	1874	0
ENST00000452800.1	1964	0
ENST00000359963.4	2060	0
ENST00000331428.5	1690	0
ENST00000400588.3	2630	0
ENST00000465611.1	2698	0
ENST00000319363.8	8607	11
ENST00000612619.1	8506	0
ENST00000399875.1	3961	0
ENST00000331437.3	4954	0
ENST00000155674.7	1735	0
ENST00000336737.6	1799	29
ENST00000399852.3	1118	0
ENST00000399837.4	4505	0
ENST00000449907.4	4278	0
ENST00000610390.2	4137	0
ENST00000399839.3	3986	0
ENST00000330232.6	3195	0
ENST00000262607.3	3925	0
ENST00000543038.1	549	0
ENST00000441548.1	581	0
ENST00000400585.4	4833	0
ENST00000342247.7	6178	0
ENST00000262608.10	5760	0
ENST00000612582.1	9645	0
ENST00000355219.3	2144	0
ENST00000327451.8	2244	0
ENST00000399813.1	2057	0
ENST00000253413.7	1402	51
ENST00000399796.4	1208	0
ENST00000399798.4	994	0
ENST00000413576.1	800	0
ENST00000399782.3	1381	0
ENST00000543133.3	4975	0
ENST00000611738.2	4817	0
ENST00000337612.7	4905	0
ENST00000616863.2	4761	0
ENST00000418951.4	5062	0
ENST00000538149.3	4797	0
ENST00000618481.2	4961	0
ENST00000317582.7	2992	15
ENST00000498133.3	2662	0
ENST00000493680.3	2112	0
ENST00000355028.4	4458	0
ENST00000399777.1	2677	0
ENST00000317361.9	2495	0
ENST00000622694.2	2199	0
ENST00000615414.2	2236	0
ENST00000399767.3	2129	0
ENST00000614949.2	1988	0
ENST00000399774.5	2167	16
ENST00000399765.3	1879	0
ENST00000342111.7	854	0
ENST00000551952.3	700	29
ENST00000611040.1	419	0
ENST00000617586.1	542	0
ENST00000441493.4	9445	15
ENST00000577821.3	807	0
ENST00000579997.3	519	0
ENST00000584751.1	436	0
ENST00000498573.3	593	0
ENST00000578984.1	569	0
ENST00000400561.4	3046	0
ENST00000495076.3	5113	0
ENST00000414725.4	4756	0
ENST00000383094.5	2963	0
ENST00000461307.3	5981	0
ENST00000585038.1	3323	0
ENST00000424046.1	542	0
ENST00000610387.2	3924	39
ENST00000329627.9	18445	38
ENST00000618979.2	4255	8
ENST00000399744.5	1672	0
ENST00000474897.3	2082	0
ENST00000428061.2	815	0
ENST00000426208.3	582	0
ENST00000316027.8	1518	0
ENST00000330423.5	2018	0
ENST00000416740.1	1700	0
ENST00000608634.1	1391	0
ENST00000215794.7	2129	35
ENST00000619998.1	968	0
ENST00000612978.2	1220	0
ENST00000613577.2	354	0
ENST00000613597.1	366	0
ENST00000619918.1	6105	0
ENST00000413981.3	1039	0
ENST00000331444.8	1214	0
ENST00000483718.3	3245	0
ENST00000427407.3	1199	0
ENST00000608842.1	1837	0
ENST00000480608.3	1435	0
ENST00000610940.2	2405	0
ENST00000420436.3	2034	0
ENST00000334029.4	1985	0
ENST00000357068.8	2462	0
ENST00000438924.3	553	0
ENST00000450579.1	594	0
ENST00000457083.1	491	0
ENST00000623496.1	228	0
ENST00000537045.3	4361	0
ENST00000545799.3	4484	0
ENST00000389262.6	4814	0
ENST00000263196.9	4480	23
ENST00000615747.1	1235	0
ENST00000252137.8	5392	0
ENST00000434568.3	1808	0
ENST00000399635.3	1816	0
ENST00000086933.2	1033	0
ENST00000215882.7	1648	18
ENST00000451283.3	1514	30
ENST00000621271.2	5313	0
ENST00000427926.3	5513	0
ENST00000622493.2	1714	0
ENST00000617926.2	1695	0
ENST00000617103.2	4859	0
ENST00000538828.1	448	0
ENST00000458188.2	574	0
ENST00000449918.1	582	0
ENST00000340170.6	3395	0
ENST00000263208.5	4053	31
ENST00000452818.1	453	0
ENST00000509549.3	2979	0
ENST00000399568.3	1005	0
ENST00000542103.3	1523	0
ENST00000399562.6	3350	0
ENST00000611555.2	1977	0
ENST00000333059.5	1221	0
ENST00000333130.3	1387	15
ENST00000263202.12	1814	0
ENST00000399523.3	1007	0
ENST00000447868.3	596	0
ENST00000421968.4	670	0
ENST00000494054.1	588	0
ENST00000474226.1	293	0
ENST00000407835.3	2090	0
ENST00000438587.3	552	0
ENST00000455750.3	568	0
ENST00000263201.3	1976	14
ENST00000437685.4	2072	0
ENST00000404724.5	1693	0
ENST00000428937.1	577	0
ENST00000406028.1	2548	0
ENST00000618236.1	1374	0
ENST00000403084.1	2357	0
ENST00000413119.2	1760	0
ENST00000455784.4	2070	0
ENST00000622227.2	2070	0
ENST00000406395.3	1974	0
ENST00000406172.4	1996	0
ENST00000412544.3	1108	0
ENST00000455843.3	4113	0
ENST00000431124.3	920	0
ENST00000383045.5	1588	0
ENST00000438754.4	2241	0
ENST00000431044.3	3173	0
ENST00000395109.4	794	0
ENST00000413258.1	318	0
ENST00000366425.3	1553	0
ENST00000332710.6	2084	0
ENST00000329705.9	1465	0
ENST00000359500.5	1538	0
ENST00000621939.1	1248	0
ENST00000329517.8	6706	0
ENST00000403325.3	1699	0
ENST00000405009.3	1076	0
ENST00000453108.1	702	0
ENST00000407472.3	6523	0
ENST00000328554.6	6619	0
ENST00000405640.1	6785	0
ENST00000416337.1	730	0
ENST00000400518.3	2025	0
ENST00000474308.3	1854	0
ENST00000542719.3	2022	0
ENST00000462330.3	1129	0
ENST00000400521.3	1933	0
ENST00000400525.3	1872	0
ENST00000400519.3	3130	0
ENST00000485358.3	850	0
ENST00000462843.2	810	0
ENST00000334363.11	2081	0
ENST00000491939.3	1880	0
ENST00000475995.2	572	0
ENST00000361682.8	2437	0
ENST00000403184.3	2217	0
ENST00000403710.3	1548	0
ENST00000407537.3	1457	0
ENST00000412786.3	871	0
ENST00000207636.7	1319	0
ENST00000406520.5	1339	0
ENST00000449653.3	1035	18
ENST00000428707.1	724	0
ENST00000263207.5	4041	0
ENST00000401994.3	2700	0
ENST00000406522.3	2682	0
ENST00000406259.1	2871	0
ENST00000401886.3	1559	0
ENST00000432198.3	585	0
ENST00000420290.4	1859	0
ENST00000434570.4	2180	0
ENST00000447208.4	2086	0
ENST00000456048.3	2439	0
ENST00000432883.3	2084	0
ENST00000398042.4	2011	0
ENST00000399807.5	2241	0
ENST00000450664.3	570	0
ENST00000450019.3	1689	0
ENST00000327374.6	2273	0
ENST00000430807.3	733	0
ENST00000401833.3	1920	0
ENST00000434168.3	862	0
ENST00000444651.3	847	0
ENST00000351989.5	4514	19
ENST00000383024.4	4419	0
ENST00000457069.1	770	0
ENST00000407755.1	4129	0
ENST00000252136.9	2964	0
ENST00000403707.5	2928	0
ENST00000444845.3	739	0
ENST00000404751.5	2498	0
ENST00000439169.2	2473	0
ENST00000444256.1	426	0
ENST00000445045.1	582	0
ENST00000432879.3	744	0
ENST00000435265.3	1879	0
ENST00000430524.3	1389	0
ENST00000402752.3	1132	32
ENST00000331821.5	837	46
ENST00000411892.3	584	0
ENST00000416427.3	645	0
ENST00000421656.3	333	0
ENST00000423859.3	832	0
ENST00000418705.2	932	0
ENST00000436518.3	557	0
ENST00000334554.9	5046	0
ENST00000320602.9	3072	0
ENST00000405930.3	3112	0
ENST00000439765.3	1475	0
ENST00000416372.3	1777	0
ENST00000043402.7	2157	0
ENST00000425986.1	1973	0
ENST00000248879.5	1154	0
ENST00000405465.3	962	0
ENST00000443409.1	935	0
ENST00000292729.10	920	0
ENST00000454608.3	1077	0
ENST00000400451.4	3159	0
ENST00000611540.2	3714	0
ENST00000403682.5	2789	0
ENST00000357502.5	2788	0
ENST00000420626.1	591	0
ENST00000437275.3	3744	0
ENST00000405993.2	1839	0
ENST00000356671.6	2416	0
ENST00000615031.2	3508	0
ENST00000622235.2	3232	0
ENST00000623402.1	3248	0
ENST00000429594.1	644	0
ENST00000328879.6	2616	0
ENST00000451553.1	724	0
ENST00000444967.3	1045	0
ENST00000458248.3	742	0
ENST00000443285.3	792	0
ENST00000431430.1	572	0
ENST00000423364.1	769	0
ENST00000445987.3	590	0
ENST00000444094.3	551	0
ENST00000414658.3	717	0
ENST00000433831.3	3267	0
ENST00000432052.3	598	0
ENST00000292733.9	3252	27
ENST00000263205.9	3351	14
ENST00000406969.3	3210	0
ENST00000382974.4	2235	0
ENST00000441501.3	840	0
ENST00000438962.1	573	0
ENST00000445189.3	596	0
ENST00000451058.3	418	0
ENST00000457322.3	623	0
ENST00000428629.3	572	0
ENST00000424287.3	589	0
ENST00000423862.3	581	0
ENST00000420849.3	430	0
ENST00000255882.8	6752	57
ENST00000399213.2	1636	0
ENST00000449120.1	574	0
ENST00000215727.7	2437	0
ENST00000406799.1	1798	0
ENST00000215730.9	4287	16
ENST00000439214.1	681	0
ENST00000354336.5	5325	105
ENST00000411769.1	2037	0
ENST00000399167.4	2387	0
ENST00000399163.4	2309	0
ENST00000417515.3	789	0
ENST00000441376.4	606	0
ENST00000434714.3	1092	0
ENST00000426113.3	521	0
ENST00000405089.3	2333	0
ENST00000440238.3	2368	0
ENST00000215739.10	4572	0
ENST00000414985.3	872	0
ENST00000389355.5	4314	0
ENST00000443265.3	698	0
ENST00000415354.4	648	0
ENST00000439171.3	635	0
ENST00000452988.3	878	0
ENST00000415817.1	2323	0
ENST00000215742.6	1213	0
ENST00000399133.2	1144	0
ENST00000413302.4	3687	0
ENST00000442475.3	2513	0
ENST00000401443.3	1834	0
ENST00000452228.3	576	0
ENST00000432930.3	2150	0
ENST00000422210.3	2009	0
ENST00000403586.3	2307	0
ENST00000382932.2	2313	0
ENST00000426145.1	416	0
ENST00000442047.2	1179	0
ENST00000329949.3	2404	0
ENST00000405188.6	1845	0
ENST00000401924.3	2366	0
ENST00000424627.2	1871	0
ENST00000620804.1	6105	0
ENST00000407464.4	6798	0
ENST00000407598.2	4734	0
ENST00000443632.2	6940	0
ENST00000331505.5	5475	0
ENST00000433039.1	5784	0
ENST00000458578.4	3007	0
ENST00000342192.6	3028	67
ENST00000545681.2	2932	0
ENST00000292778.8	1351	0
ENST00000415762.4	1410	0
ENST00000398873.4	1066	0
ENST00000607942.3	1913	0
ENST00000425975.1	572	0
ENST00000292779.3	2260	0
ENST00000248958.4	865	24
ENST00000335025.10	4929	0
ENST00000398831.5	2574	0
ENST00000458567.3	557	0
ENST00000417788.3	4213	0
ENST00000406385.1	3860	15
ENST00000339468.5	4329	0
ENST00000403503.1	466	0
ENST00000215832.8	11022	40
ENST00000398822.5	1487	0
ENST00000544786.1	951	0
ENST00000263212.7	5143	0
ENST00000407142.3	5587	0
ENST00000397495.6	1778	0
ENST00000445205.1	650	0
ENST00000424647.1	576	0
ENST00000357179.7	2863	0
ENST00000457270.3	2956	0
ENST00000457179.3	3061	0
ENST00000398793.4	3107	0
ENST00000444502.3	4163	0
ENST00000436282.1	2890	0
ENST00000424393.3	824	0
ENST00000437929.3	550	0
ENST00000430142.3	582	0
ENST00000456075.3	561	0
ENST00000449704.3	543	0
ENST00000442653.1	400	0
ENST00000437103.1	571	0
ENST00000434517.1	736	0
ENST00000390282.2	419	0
ENST00000390283.2	414	0
ENST00000390284.2	362	0
ENST00000390285.3	623	0
ENST00000390286.2	426	0
ENST00000390287.2	365	0
ENST00000403807.3	755	0
ENST00000302273.2	626	0
ENST00000390289.2	379	0
ENST00000390290.2	400	560
ENST00000390291.2	405	0
ENST00000427632.2	409	0
ENST00000390293.1	369	0
ENST00000390294.2	407	52
ENST00000390295.2	384	0
ENST00000390296.2	397	0
ENST00000390297.2	466	0
ENST00000390298.2	385	0
ENST00000390299.2	407	0
ENST00000390300.2	374	0
ENST00000390301.2	392	0
ENST00000619852.1	4839	0
ENST00000613655.1	3714	0
ENST00000302097.3	2148	0
ENST00000398743.4	2196	0
ENST00000543184.3	2758	0
ENST00000398741.3	2202	0
ENST00000405655.5	2179	0
ENST00000402697.3	2057	0
ENST00000439106.3	891	0
ENST00000438888.3	566	0
ENST00000420709.3	705	0
ENST00000406503.1	740	0
ENST00000442481.3	581	0
ENST00000403441.1	567	0
ENST00000390302.2	398	0
ENST00000390303.2	358	0
ENST00000618722.2	1047	0
ENST00000613850.2	973	0
ENST00000480559.3	657	0
ENST00000448514.1	678	0
ENST00000390304.2	377	0
ENST00000390305.2	380	0
ENST00000390306.2	502	52
ENST00000390307.2	409	0
ENST00000390308.2	602	0
ENST00000390309.2	377	0
ENST00000390310.2	374	0
ENST00000621800.2	1117	55
ENST00000620657.2	1114	0
ENST00000612695.2	1117	0
ENST00000613777.2	1117	0
ENST00000616131.2	1114	138
ENST00000617866.2	1105	0
ENST00000617880.2	1114	0
ENST00000610541.2	1108	0
ENST00000620665.1	1111	0
ENST00000526893.3	1050	264
ENST00000532223.2	1335	0
ENST00000531372.1	882	0
ENST00000390311.2	375	0
ENST00000390312.2	402	34
ENST00000390313.2	360	0
ENST00000390314.2	400	0
ENST00000390315.2	386	0
ENST00000390316.2	461	0
ENST00000620395.1	521	0
ENST00000390318.2	403	0
ENST00000390319.2	398	0
ENST00000390320.2	127	0
ENST00000390321.2	460	532
ENST00000390322.2	175	0
ENST00000390323.2	462	0
ENST00000390324.2	176	0
ENST00000390325.2	462	74
ENST00000390326.2	33	0
ENST00000390327.2	72	0
ENST00000390328.2	70	0
ENST00000390330.2	46	0
ENST00000390331.3	441	18
ENST00000216036.6	1291	0
ENST00000421213.1	323	0
ENST00000439064.1	695	0
ENST00000452757.3	509	0
ENST00000406876.1	519	0
ENST00000615612.1	3333	0
ENST00000263116.4	3828	0
ENST00000341989.6	936	0
ENST00000420895.1	554	0
ENST00000305877.10	7082	24
ENST00000359540.5	4708	16
ENST00000398512.7	5027	0
ENST00000427791.1	771	0
ENST00000249053.3	716	0
ENST00000330377.2	901	0
ENST00000438703.1	654	0
ENST00000317749.7	1300	0
ENST00000614553.1	687	0
ENST00000441897.3	3779	0
ENST00000401461.3	2420	0
ENST00000290691.7	2885	0
ENST00000612432.2	2649	0
ENST00000615003.2	3014	0
ENST00000423392.3	2333	0
ENST00000452208.1	759	0
ENST00000341976.3	4020	0
ENST00000398465.3	503	0
ENST00000248948.3	610	0
ENST00000402217.5	829	0
ENST00000305199.7	681	0
ENST00000382821.3	646	0
ENST00000520222.1	384	15
ENST00000401675.5	691	0
ENST00000484558.2	1171	0
ENST00000517886.1	494	0
ENST00000215743.5	2291	0
ENST00000428253.1	537	0
ENST00000437086.3	2071	0
ENST00000434318.1	1165	0
ENST00000624319.1	747	0
ENST00000417137.3	889	0
ENST00000344921.8	1728	0
ENST00000263121.9	1690	26
ENST00000407422.5	1643	45
ENST00000407082.3	1182	0
ENST00000406855.5	1063	0
ENST00000404056.1	3113	0
ENST00000318109.9	860	0
ENST00000476077.1	969	0
ENST00000345044.8	3219	0
ENST00000403208.5	564	0
ENST00000398356.4	2388	0
ENST00000405847.3	730	0
ENST00000255830.5	1436	0
ENST00000611880.2	3264	0
ENST00000423972.3	742	0
ENST00000418102.3	559	0
ENST00000436643.3	683	0
ENST00000405340.4	2731	0
ENST00000316185.8	1555	0
ENST00000433835.3	788	0
ENST00000215754.7	939	263
ENST00000290765.6	1099	0
ENST00000404172.3	819	0
ENST00000215770.5	1545	0
ENST00000398344.6	713	0
ENST00000350608.5	671	30
ENST00000428792.1	333	0
ENST00000404092.3	805	0
ENST00000403754.5	569	0
ENST00000430101.2	573	0
ENST00000621118.2	1112	0
ENST00000454754.3	1321	0
ENST00000263119.7	7222	17
ENST00000617531.2	7072	0
ENST00000405822.4	6952	0
ENST00000445422.3	1472	0
ENST00000398319.4	7480	35
ENST00000337989.9	2422	0
ENST00000620406.1	2253	0
ENST00000358321.3	3404	0
ENST00000263112.9	2334	0
ENST00000327365.6	2494	0
ENST00000425408.3	972	0
ENST00000398292.3	2408	0
ENST00000424217.1	576	0
ENST00000437398.3	6674	18
ENST00000421374.3	2565	0
ENST00000314328.11	6756	18
ENST00000541492.1	3525	0
ENST00000440893.1	612	0
ENST00000358654.2	6204	0
ENST00000611543.2	2412	0
ENST00000610595.2	2736	0
ENST00000618076.2	2630	0
ENST00000424232.3	569	0
ENST00000486108.1	926	0
ENST00000464977.3	558	0
ENST00000444262.4	1517	0
ENST00000496258.1	689	0
ENST00000337539.9	2569	0
ENST00000472248.3	718	0
ENST00000436735.1	669	0
ENST00000439591.1	560	0
ENST00000415388.3	3154	0
ENST00000326010.7	2290	0
ENST00000382760.2	1928	0
ENST00000621833.2	3584	0
ENST00000407471.5	3482	0
ENST00000435822.3	3613	53
ENST00000398245.6	1593	0
ENST00000404664.5	1606	0
ENST00000447813.4	895	0
ENST00000402766.3	865	0
ENST00000407973.2	773	0
ENST00000215829.5	1751	32
ENST00000402849.3	567	0
ENST00000404603.3	715	17
ENST00000439775.1	640	0
ENST00000248923.6	2326	0
ENST00000456869.3	597	0
ENST00000411974.3	758	0
ENST00000412658.3	2091	0
ENST00000445029.3	606	0
ENST00000419133.3	1078	0
ENST00000400382.3	2628	0
ENST00000438643.4	537	0
ENST00000452551.3	811	0
ENST00000412898.3	831	0
ENST00000400380.3	2540	0
ENST00000455483.3	579	0
ENST00000430289.3	929	0
ENST00000447416.3	743	0
ENST00000432867.3	747	0
ENST00000451366.3	853	0
ENST00000428855.3	874	0
ENST00000425895.3	2632	0
ENST00000401885.3	968	0
ENST00000404532.3	853	0
ENST00000403838.3	1033	0
ENST00000404223.3	952	0
ENST00000404920.1	657	0
ENST00000318753.10	1238	0
ENST00000446942.3	1828	0
ENST00000404045.4	1417	0
ENST00000332271.7	3504	0
ENST00000616349.2	3111	0
ENST00000533313.3	3232	0
ENST00000527701.3	3105	0
ENST00000610372.2	5991	0
ENST00000400358.6	6643	0
ENST00000400359.4	4317	0
ENST00000407886.1	866	0
ENST00000423535.1	695	0
ENST00000406486.6	7864	0
ENST00000358431.5	10490	0
ENST00000401395.1	6386	0
ENST00000215855.4	867	0
ENST00000404334.1	601	0
ENST00000398215.2	886	0
ENST00000610821.2	3602	0
ENST00000402859.4	1661	0
ENST00000444995.5	1714	0
ENST00000402785.2	1193	0
ENST00000474163.1	814	0
ENST00000468442.1	600	0
ENST00000324198.8	9103	41
ENST00000619906.2	2873	19
ENST00000455558.2	657	0
ENST00000536101.3	8051	0
ENST00000335473.9	8565	0
ENST00000407587.4	8090	0
ENST00000539302.3	7774	0
ENST00000543971.1	1768	0
ENST00000540454.1	1099	0
ENST00000404234.5	3444	0
ENST00000529632.4	6534	0
ENST00000360929.5	6307	0
ENST00000248933.8	3248	0
ENST00000343706.6	2898	0
ENST00000403121.3	3078	0
ENST00000402979.1	3306	0
ENST00000215906.5	3357	0
ENST00000398145.4	4497	0
ENST00000429411.3	3492	0
ENST00000464362.3	4277	0
ENST00000402105.5	3562	0
ENST00000336873.7	3786	24
ENST00000439453.3	3936	0
ENST00000422379.2	1942	0
ENST00000215917.9	4020	0
ENST00000613968.1	1278	0
ENST00000407690.3	3586	0
ENST00000619735.2	3402	0
ENST00000407431.3	2974	0
ENST00000407148.3	2789	0
ENST00000405938.3	2896	0
ENST00000450493.1	571	0
ENST00000455080.3	638	0
ENST00000418876.3	563	0
ENST00000420242.3	525	0
ENST00000440258.1	595	0
ENST00000338754.6	2188	0
ENST00000398110.4	1968	0
ENST00000403880.3	2084	0
ENST00000445720.1	675	0
ENST00000442495.3	586	0
ENST00000454778.3	582	0
ENST00000440953.3	544	0
ENST00000453117.1	514	0
ENST00000450022.1	544	0
ENST00000215939.2	1102	0
ENST00000354760.3	811	0
ENST00000302326.4	7556	0
ENST00000424656.1	620	0
ENST00000335272.7	2926	63
ENST00000320996.12	2826	0
ENST00000455418.5	904	0
ENST00000415296.3	884	0
ENST00000436663.1	590	0
ENST00000397906.4	11795	0
ENST00000612946.2	11274	0
ENST00000431039.1	905	0
ENST00000442232.1	499	0
ENST00000434810.3	984	0
ENST00000456369.3	588	0
ENST00000416671.3	2560	0
ENST00000348295.5	1771	0
ENST00000404276.3	1785	0
ENST00000328354.8	1867	0
ENST00000405598.3	1959	0
ENST00000382580.4	1971	0
ENST00000448511.3	1532	0
ENST00000417588.3	1551	0
ENST00000433728.3	1580	0
ENST00000403642.3	1359	0
ENST00000402731.3	1545	0
ENST00000447421.3	900	0
ENST00000433028.4	1349	0
ENST00000464581.3	425	0
ENST00000425190.4	752	0
ENST00000439346.3	553	0
ENST00000439200.3	906	0
ENST00000382565.3	696	0
ENST00000454252.1	722	0
ENST00000398017.2	713	0
ENST00000216027.5	1114	0
ENST00000450178.3	1048	0
ENST00000398941.4	955	0
ENST00000420442.3	792	0
ENST00000249064.6	3985	39
ENST00000421503.4	3766	0
ENST00000448492.4	3937	0
ENST00000453543.3	1026	0
ENST00000444523.1	463	0
ENST00000432510.1	568	0
ENST00000216037.8	1850	119
ENST00000403532.5	1824	0
ENST00000611155.2	1794	51
ENST00000405219.5	1690	0
ENST00000344347.5	1131	0
ENST00000544604.4	6851	0
ENST00000402174.3	2667	0
ENST00000406323.3	2878	0
ENST00000216071.4	995	0
ENST00000400335.6	6138	0
ENST00000327813.7	2719	0
ENST00000407188.3	1422	0
ENST00000453585.1	516	0
ENST00000334018.8	2173	0
ENST00000429226.3	769	0
ENST00000404755.5	2049	0
ENST00000404820.5	2118	0
ENST00000430127.1	641	0
ENST00000435427.3	482	0
ENST00000433143.1	707	0
ENST00000216085.9	1794	0
ENST00000413137.4	1555	0
ENST00000414672.3	900	0
ENST00000406335.1	755	0
ENST00000444626.3	560	0
ENST00000332050.8	2552	0
ENST00000397938.4	2654	0
ENST00000436425.3	553	0
ENST00000447973.3	582	0
ENST00000406548.3	2207	91
ENST00000437155.4	933	0
ENST00000415761.3	587	0
ENST00000331029.9	2267	16
ENST00000414183.4	2189	0
ENST00000333395.8	1265	0
ENST00000455726.3	710	0
ENST00000332035.8	1989	5
ENST00000360091.3	1289	0
ENST00000616432.2	2925	0
ENST00000416823.1	745	0
ENST00000428622.1	569	0
ENST00000406549.5	1803	0
ENST00000610653.2	2238	0
ENST00000621062.2	2483	0
ENST00000618518.2	3382	0
ENST00000611648.1	2482	0
ENST00000401450.3	1720	0
ENST00000216101.6	1490	0
ENST00000432560.4	4146	49
ENST00000357586.4	4176	0
ENST00000405198.3	3838	15
ENST00000317368.9	3903	0
ENST00000402502.3	2935	0
ENST00000415447.3	2838	0
ENST00000421126.3	1908	0
ENST00000415756.1	519	0
ENST00000354373.2	1496	0
ENST00000310624.6	3783	11
ENST00000490103.3	4753	0
ENST00000397871.3	2560	0
ENST00000397872.3	2676	0
ENST00000442555.3	3012	0
ENST00000358079.6	2427	0
ENST00000397873.4	2374	0
ENST00000443089.3	786	0
ENST00000440771.3	1006	0
ENST00000455450.3	579	0
ENST00000428374.3	729	0
ENST00000414902.3	481	0
ENST00000418021.1	738	0
ENST00000216121.9	2237	50
ENST00000437094.3	674	0
ENST00000415100.3	661	0
ENST00000455496.1	600	0
ENST00000413209.4	4733	0
ENST00000338641.6	6025	28
ENST00000403435.3	2568	0
ENST00000361452.6	5884	0
ENST00000403999.5	2999	0
ENST00000334961.9	2020	0
ENST00000353887.6	1845	0
ENST00000432151.3	1000	0
ENST00000361166.6	1837	0
ENST00000361676.6	1716	0
ENST00000397789.3	1857	0
ENST00000216144.3	3259	0
ENST00000344318.3	899	0
ENST00000330029.6	916	34
ENST00000616603.1	915	0
ENST00000401406.3	584	0
ENST00000307790.5	2793	16
ENST00000542393.3	2594	0
